Trial Number,value now,Delay,Value later,Value later delay,Response,reaction time,SubID,Cond
12,20,0,29.4,15,1,2.3284,19,1
13,20,0,34,118,0,1.343,19,1
14,20,0,24,2,1,3.3856,19,1
15,20,0,56,118,0,1.6915,19,1
16,20,0,70,118,1,1.2869,19,1
17,20,0,24,118,0,1.1519,19,1
18,20,0,46,6,1,1.947,19,1
19,20,0,56,29,1,1.1389,19,1
20,20,0,62,62,1,1.6396,19,1
21,20,0,34,15,1,2.3928,19,1
22,20,0,26.6,2,1,1.5881,19,1
23,20,0,30,29,1,2.3913,19,1
24,20,0,26.6,62,0,1.9988,19,1
25,20,0,76,62,1,1.1665,19,1
26,20,0,62,2,1,1.5722,19,1
27,20,0,29.4,62,0,1.517,19,1
28,20,0,50,2,1,0.8009,19,1
29,20,0,24,29,0,1.8404,19,1
30,20,0,36.6,62,0,1.6234,19,1
31,20,0,21.6,2,1,2.3908,19,1
32,20,0,20.4,6,0,1.8538,19,1
33,20,0,56,2,1,1.1129,19,1
34,20,0,30,6,1,1.3113,19,1
35,20,0,50,29,1,0.9326,19,1
36,20,0,24,29,0,2.0842,19,1
37,20,0,46,2,1,0.9543,19,1
38,20,0,62,29,1,0.9544,19,1
39,20,0,46,29,1,0.8934,19,1
40,20,0,24,118,0,1.2311,19,1
41,20,0,20.4,118,0,1.763,19,1
42,20,0,26.6,29,0,1.9271,19,1
43,20,0,21.6,62,0,1.6111,19,1
44,20,0,29.4,118,0,1.0547,19,1
45,20,0,50,6,1,1.0208,19,1
46,20,0,46,15,1,1.002,19,1
47,20,0,70,29,1,0.7391,19,1
48,20,0,24,15,0,1.4793,19,1
49,20,0,36.6,6,1,1.3016,19,1
50,20,0,70,2,1,1.0081,19,1
51,20,0,26.6,6,1,1.3124,19,1
52,20,0,76,15,1,0.7217,19,1
53,20,0,70,6,1,0.6486,19,1
54,20,0,41.4,62,1,4.5206,19,1
55,20,0,41.4,2,1,1.1229,19,1
56,20,0,34,62,0,6.226,19,1
57,20,0,76,2,1,0.5658,19,1
58,20,0,24,2,1,0.8378,19,1
59,20,0,36.6,2,1,0.9903,19,1
60,20,0,56,6,1,0.7877,19,1
61,20,0,50,62,1,1.3243,19,1
62,20,0,30,118,0,1.3865,19,1
63,20,0,56,62,1,0.8847,19,1
64,20,0,34,6,1,0.9118,19,1
65,20,0,36.6,15,1,1.4648,19,1
66,20,0,34,2,1,0.8954,19,1
67,20,0,21.6,118,0,0.9712,19,1
68,20,0,76,29,1,0.86,19,1
69,20,0,29.4,29,1,4.6559,19,1
70,20,0,62,6,1,0.8384,19,1
71,20,0,36.6,118,1,0.7293,19,1
72,20,0,34,29,1,0.6917,19,1
73,20,0,41.4,15,1,0.8602,19,1
74,20,0,62,15,1,0.7733,19,1
75,20,0,62,118,1,2.1253,19,1
76,20,0,21.6,6,0,1.4803,19,1
77,20,0,20.4,29,0,1.2424,19,1
78,20,0,41.4,29,1,1.4895,19,1
79,20,0,24,62,0,1.3153,19,1
80,20,0,30,2,1,1.1047,19,1
81,20,0,24,62,0,2.4872,19,1
82,20,0,26.6,15,0,4.0208,19,1
83,20,0,21.6,29,0,1.7647,19,1
84,20,0,29.4,2,1,1.1149,19,1
85,20,0,46,118,0,1.556,19,1
86,20,0,70,15,1,0.5936,19,1
87,20,0,20.4,62,0,1.1598,19,1
88,20,0,70,62,1,0.8557,19,1
89,20,0,30,62,0,1.1248,19,1
90,20,0,36.6,29,1,2.554,19,1
91,20,0,50,15,1,0.7695,19,1
92,20,0,29.4,6,1,1.2205,19,1
93,20,0,41.4,118,0,1.7052,19,1
94,20,0,24,6,1,0.7073,19,1
95,20,0,41.4,6,1,0.9446,19,1
96,20,0,20.4,2,0,1.0793,19,1
1,20,0,28.6,120,0,26.824,23,1
2,20,0,71,30,0,3.8309,23,1
3,20,0,60,30,0,5.9388,23,1
4,20,0,20.6,120,0,2.4365,23,1
5,20,0,27.4,3,1,3.8359,23,1
6,20,0,28.6,30,0,4.5751,23,1
7,20,0,75,8,1,2.4848,23,1
8,20,0,35,120,0,2.8476,23,1
9,20,0,75,30,1,3.5389,23,1
10,20,0,75,3,1,5.2806,23,1
11,20,0,58,3,1,3.5848,23,1
12,20,0,32,60,0,2.7942,23,1
13,20,0,32,14,0,6.7518,23,1
14,20,0,21.6,60,0,2.0945,23,1
15,20,0,20.6,14,0,3.094,23,1
16,20,0,21.6,120,0,3.1964,23,1
17,20,0,35,30,0,3.7951,23,1
18,20,0,47,14,1,3.5689,23,1
19,20,0,25,120,0,3.8922,23,1
20,20,0,21.6,8,0,8.5838,23,1
21,20,0,21.6,14,0,10.1659,23,1
22,20,0,75,60,0,3.4864,23,1
23,20,0,36.2,3,1,5.7188,23,1
24,20,0,28.6,3,1,4.771,23,1
25,20,0,35,14,1,3.1246,23,1
26,20,0,27.4,60,0,2.6031,23,1
27,20,0,21.6,30,0,2.6449,23,1
28,20,0,71,60,0,5.4858,23,1
29,20,0,36.2,120,0,2.3236,23,1
30,20,0,27.4,120,0,2.0494,23,1
31,20,0,36.2,14,0,5.4409,23,1
32,20,0,58,120,0,4.7544,23,1
33,20,0,32,120,0,1.9505,23,1
34,20,0,36.2,8,1,6.317,23,1
35,20,0,32,30,0,3.7371,23,1
36,20,0,47,30,0,3.8203,23,1
37,20,0,27.4,14,0,5.6768,23,1
38,20,0,27.4,30,0,3.0952,23,1
39,20,0,47,8,1,1.9299,23,1
40,20,0,23,30,0,2.3275,23,1
41,20,0,21.6,3,0,2.9841,23,1
42,20,0,60,60,0,3.5688,23,1
43,20,0,71,8,1,5.4247,23,1
44,20,0,49,3,1,2.08,23,1
45,20,0,36.2,60,0,4.4929,23,1
46,20,0,20.6,60,0,3.7545,23,1
47,20,0,71,3,1,4.2584,23,1
48,20,0,71,120,0,3.3267,23,1
49,20,0,47,3,1,2.378,23,1
50,20,0,35,60,0,2.5033,23,1
51,20,0,60,14,1,3.0824,23,1
52,20,0,49,60,0,2.2968,23,1
53,20,0,60,3,1,6.5673,23,1
54,20,0,25,8,0,2.701,23,1
55,20,0,35,8,1,2.3627,23,1
56,20,0,23,8,0,2.0581,23,1
57,20,0,20.6,8,0,5.8576,23,1
58,20,0,25,3,1,3.2118,23,1
59,20,0,40.6,14,1,4.5456,23,1
60,20,0,49,14,0,4.2642,23,1
61,20,0,49,8,1,2.1795,23,1
62,20,0,49,120,0,2.5217,23,1
63,20,0,28.6,60,0,5.7239,23,1
64,20,0,36.2,30,0,2.1776,23,1
65,20,0,47,120,0,4.4529,23,1
66,20,0,27.4,8,0,2.5834,23,1
67,20,0,20.6,3,0,3.1662,23,1
68,20,0,47,60,0,2.6029,23,1
69,20,0,58,60,0,4.3895,23,1
70,20,0,28.6,8,1,4.9038,23,1
71,20,0,25,14,0,3.7319,23,1
72,20,0,25,60,0,5.463,23,1
73,20,0,40.6,3,1,2.2313,23,1
74,20,0,49,30,0,2.0084,23,1
75,20,0,23,60,0,2.1701,23,1
76,20,0,23,120,0,1.3907,23,1
77,20,0,60,120,0,2.7055,23,1
78,20,0,60,8,1,2.7622,23,1
79,20,0,58,14,1,2.4738,23,1
80,20,0,25,30,0,5.3082,23,1
81,20,0,32,3,1,1.6287,23,1
82,20,0,75,14,1,1.4705,23,1
83,20,0,40.6,8,1,3.573,23,1
84,20,0,40.6,120,0,2.371,23,1
85,20,0,75,120,0,5.842,23,1
86,20,0,40.6,60,0,1.5736,23,1
87,20,0,20.6,30,0,3.8227,23,1
88,20,0,32,8,0,2.9224,23,1
89,20,0,58,8,1,2.6483,23,1
90,20,0,35,3,1,1.7096,23,1
91,20,0,40.6,30,0,4.6614,23,1
92,20,0,28.6,14,0,1.7182,23,1
93,20,0,71,14,1,4.9446,23,1
94,20,0,23,14,0,2.8472,23,1
95,20,0,23,3,0,3.2208,23,1
96,20,0,58,30,0,3.5194,23,1
1,20,0,27.4,14,1,5.8765,21,1
2,20,0,60,120,1,4.2755,21,1
3,20,0,25,60,0,2.8578,21,1
4,20,0,20.6,60,0,2.2492,21,1
5,20,0,35,60,1,4.1988,21,1
6,20,0,49,8,1,2.0108,21,1
7,20,0,25,120,0,3.5137,21,1
8,20,0,75,30,1,5.5839,21,1
9,20,0,32,14,1,1.933,21,1
10,20,0,28.6,3,1,3.1235,21,1
11,20,0,71,60,1,1.9573,21,1
12,20,0,75,14,1,1.1612,21,1
13,20,0,49,120,1,2.6713,21,1
14,20,0,23,120,0,1.6257,21,1
15,20,0,28.6,30,0,4.1499,21,1
16,20,0,36.2,60,1,6.4133,21,1
17,20,0,20.6,3,0,1.6477,21,1
18,20,0,20.6,120,0,1.6426,21,1
19,20,0,28.6,120,0,1.4307,21,1
20,20,0,20.6,30,0,1.4934,21,1
21,20,0,75,8,1,3.3708,21,1
22,20,0,60,3,1,1.4124,21,1
23,20,0,75,3,1,2.3985,21,1
24,20,0,20.6,14,0,1.7328,21,1
25,20,0,25,14,1,4.8022,21,1
26,20,0,32,30,1,3.9056,21,1
27,20,0,71,8,1,1.1716,21,1
28,20,0,21.6,14,0,1.2883,21,1
29,20,0,35,120,1,3.5429,21,1
30,20,0,36.2,120,0,6.0784,21,1
31,20,0,32,120,0,5.254,21,1
32,20,0,32,8,1,2.5163,21,1
33,20,0,36.2,30,1,3.7735,21,1
34,20,0,28.6,8,1,3.0214,21,1
35,20,0,25,3,1,2.0111,21,1
36,20,0,47,14,1,2.8509,21,1
37,20,0,21.6,60,0,1.925,21,1
38,20,0,71,3,1,2.0528,21,1
39,20,0,36.2,3,1,1.4304,21,1
40,20,0,71,30,1,0.8871,21,1
41,20,0,40.6,14,1,1.6108,21,1
42,20,0,32,3,1,2.8507,21,1
43,20,0,27.4,3,1,2.2131,21,1
44,20,0,47,3,1,1.315,21,1
45,20,0,49,30,1,4.7378,21,1
46,20,0,35,30,1,2.8018,21,1
47,20,0,49,3,1,0.8289,21,1
48,20,0,23,8,0,2.2809,21,1
49,20,0,40.6,60,1,1.6458,21,1
50,20,0,71,120,1,1.7761,21,1
51,20,0,58,30,1,2.5737,21,1
52,20,0,35,14,1,1.7538,21,1
53,20,0,25,8,1,1.6861,21,1
54,20,0,40.6,3,1,1.2313,21,1
55,20,0,49,14,1,2.2435,21,1
56,20,0,58,14,1,1.9524,21,1
57,20,0,47,120,1,2.0162,21,1
58,20,0,71,14,1,1.2903,21,1
59,20,0,36.2,8,1,2.0891,21,1
60,20,0,20.6,8,0,1.9706,21,1
61,20,0,32,60,1,1.8231,21,1
62,20,0,27.4,120,0,2.5589,21,1
63,20,0,21.6,120,0,1.8399,21,1
64,20,0,36.2,14,1,1.7958,21,1
65,20,0,49,60,1,1.5105,21,1
66,20,0,35,8,1,1.5988,21,1
67,20,0,21.6,30,0,3.3784,21,1
68,20,0,23,14,0,1.4881,21,1
69,20,0,23,3,0,1.5219,21,1
70,20,0,47,30,1,2.6394,21,1
71,20,0,60,14,1,1.2041,21,1
72,20,0,58,120,1,1.3949,21,1
73,20,0,58,8,1,1.9666,21,1
74,20,0,25,30,0,2.0471,21,1
75,20,0,58,3,1,1.2454,21,1
76,20,0,40.6,120,1,1.7992,21,1
77,20,0,23,60,0,1.3353,21,1
78,20,0,27.4,8,0,1.7759,21,1
79,20,0,21.6,3,0,2.2934,21,1
80,20,0,21.6,8,0,1.3436,21,1
81,20,0,58,60,1,2.1152,21,1
82,20,0,60,60,1,2.4795,21,1
83,20,0,23,30,0,1.9845,21,1
84,20,0,60,8,1,1.6416,21,1
85,20,0,27.4,60,0,2.1213,21,1
86,20,0,40.6,30,1,1.2805,21,1
87,20,0,27.4,30,0,2.6087,21,1
88,20,0,75,120,1,0.9396,21,1
89,20,0,28.6,60,0,2.6545,21,1
90,20,0,40.6,8,1,1.6357,21,1
91,20,0,47,60,1,0.9069,21,1
92,20,0,60,30,1,0.8612,21,1
93,20,0,35,3,1,1.6946,21,1
94,20,0,75,60,1,0.895,21,1
95,20,0,47,8,1,1.8439,21,1
96,20,0,28.6,14,1,3.5018,21,1
1,20,0,27.4,60,0,5.7518,33,1
2,20,0,23,14,0,4.5349,33,1
3,20,0,40.6,3,1,3.2663,33,1
4,20,0,27.4,14,1,5.529,33,1
5,20,0,23,120,0,3.5872,33,1
6,20,0,32,30,1,4.6732,33,1
7,20,0,60,60,0,5.6814,33,1
8,20,0,40.6,8,1,3.0336,33,1
9,20,0,47,8,1,3.2983,33,1
10,20,0,20.6,8,0,3.0647,33,1
11,20,0,71,3,1,2.4227,33,1
12,20,0,27.4,30,1,3.2836,33,1
13,20,0,36.2,8,1,2.1219,33,1
14,20,0,20.6,14,0,3.5371,33,1
15,20,0,60,3,1,2.1603,33,1
16,20,0,35,8,1,1.3322,33,1
17,20,0,60,14,1,1.5471,33,1
18,20,0,47,3,1,2.0548,33,1
19,20,0,23,3,0,4.3913,33,1
20,20,0,28.6,60,0,3.0515,33,1
21,20,0,32,60,0,2.8045,33,1
22,20,0,75,8,1,2.1257,33,1
23,20,0,47,120,0,2.6252,33,1
24,20,0,28.6,8,1,2.3082,33,1
25,20,0,71,30,1,2.2223,33,1
26,20,0,71,120,0,2.1933,33,1
27,20,0,36.2,14,1,6.5123,33,1
28,20,0,75,120,0,3.6815,33,1
29,20,0,20.6,30,0,2.0032,33,1
30,20,0,49,3,1,1.9884,33,1
31,20,0,58,14,1,2.5661,33,1
32,20,0,32,3,1,3.7075,33,1
33,20,0,75,30,1,3.0434,33,1
34,20,0,60,30,1,3.0586,33,1
35,20,0,75,14,1,1.5416,33,1
36,20,0,28.6,120,0,2.7918,33,1
37,20,0,20.6,3,0,2.7514,33,1
38,20,0,25,3,1,1.7083,33,1
39,20,0,25,120,0,2.2855,33,1
40,20,0,35,14,1,2.4411,33,1
41,20,0,49,120,0,2.2423,33,1
42,20,0,49,60,0,2.5143,33,1
43,20,0,21.6,3,0,2.8124,33,1
44,20,0,21.6,120,0,1.5532,33,1
45,20,0,60,8,1,2.8003,33,1
46,20,0,20.6,60,0,2.8972,33,1
47,20,0,27.4,120,0,4.9336,33,1
48,20,0,28.6,3,1,2.2056,33,1
49,20,0,21.6,30,0,1.9576,33,1
50,20,0,58,3,1,1.9318,33,1
51,20,0,35,60,0,4.3689,33,1
52,20,0,23,60,0,2.6968,33,1
53,20,0,25,14,1,5.8202,33,1
54,20,0,40.6,30,1,8.6602,33,1
55,20,0,27.4,8,1,3.2064,33,1
56,20,0,28.6,14,1,1.7081,33,1
57,20,0,60,120,0,3.1677,33,1
58,20,0,32,8,1,2.6273,33,1
59,20,0,36.2,120,0,3.2721,33,1
60,20,0,47,14,1,4.8952,33,1
61,20,0,71,60,0,6.3525,33,1
62,20,0,36.2,60,0,1.9999,33,1
63,20,0,71,8,1,2.4051,33,1
64,20,0,75,60,1,5.047,33,1
65,20,0,58,120,0,3.158,33,1
66,20,0,58,60,0,2.424,33,1
67,20,0,40.6,14,1,2.3366,33,1
68,20,0,23,30,0,4.0611,33,1
69,20,0,35,30,1,4.3223,33,1
70,20,0,47,60,0,2.7004,33,1
71,20,0,47,30,0,1.803,33,1
72,20,0,25,30,0,4.8471,33,1
73,20,0,21.6,8,0,2.8859,33,1
74,20,0,58,8,1,2.6893,33,1
75,20,0,71,14,1,2.8962,33,1
76,20,0,35,3,1,6.7396,33,1
77,20,0,49,30,1,8.6985,33,1
78,20,0,35,120,0,2.3724,33,1
79,20,0,32,120,0,2.2451,33,1
80,20,0,49,14,1,3.0729,33,1
81,20,0,25,60,0,2.5361,33,1
82,20,0,27.4,3,1,4.1358,33,1
83,20,0,23,8,1,11.8887,33,1
84,20,0,21.6,14,0,3.9654,33,1
85,20,0,28.6,30,0,2.1,33,1
86,20,0,49,8,1,3.0914,33,1
87,20,0,36.2,30,1,3.9308,33,1
88,20,0,58,30,1,2.2822,33,1
89,20,0,20.6,120,0,8.7731,33,1
90,20,0,21.6,60,0,2.5854,33,1
91,20,0,40.6,120,0,3.5906,33,1
92,20,0,36.2,3,0,4.6724,33,1
93,20,0,25,8,1,4.0612,33,1
94,20,0,32,14,1,4.6202,33,1
95,20,0,40.6,60,0,4.8665,33,1
96,20,0,75,3,1,2.4042,33,1
1,20,0,45,7,1,1.5858,9,1
2,20,0,37,1,1,1.9897,9,1
3,20,0,31,13,1,1.3332,9,1
4,20,0,29,1,1,1.4037,9,1
5,20,0,31,7,1,1.0206,9,1
6,20,0,37,122,1,1.2248,9,1
7,20,0,41,13,1,1.8484,9,1
8,20,0,57,13,1,1.2102,9,1
9,20,0,61,7,1,2.7191,9,1
10,20,0,31,58,1,1.0926,9,1
11,20,0,61,122,1,1.7529,9,1
12,20,0,21,31,1,2.1896,9,1
13,20,0,21,58,1,1.6552,9,1
14,20,0,45,31,1,1.7877,9,1
15,20,0,45,13,1,1.267,9,1
16,20,0,51,31,1,1.6618,9,1
17,20,0,21,13,1,2.3736,9,1
18,20,0,41,31,1,1.3618,9,1
19,20,0,51,1,1,0.7352,9,1
20,20,0,23,1,1,1.6584,9,1
21,20,0,27,58,0,3.45,9,1
22,20,0,41,7,1,2.4582,9,1
23,20,0,57,122,1,3.0744,9,1
24,20,0,41,58,1,2.1317,9,1
25,20,0,77,7,1,2.0331,9,1
26,20,0,25,13,1,1.5937,9,1
27,20,0,61,58,1,1.959,9,1
28,20,0,57,31,1,1.7722,9,1
29,20,0,51,13,1,1.8684,9,1
30,20,0,51,7,1,1.3621,9,1
31,20,0,61,31,1,1.0138,9,1
32,20,0,21,122,0,1.8758,9,1
33,20,0,57,58,1,1.2273,9,1
34,20,0,25,7,1,1.4314,9,1
35,20,0,37,31,1,1.1617,9,1
36,20,0,69,122,1,1.9011,9,1
37,20,0,29,31,0,2.8376,9,1
38,20,0,77,122,1,3.0665,9,1
39,20,0,25,31,0,1.7973,9,1
40,20,0,23,58,0,3.4761,9,1
41,20,0,41,122,0,2.3175,9,1
42,20,0,61,13,1,4.7393,9,1
43,20,0,27,122,0,3.8592,9,1
44,20,0,21,7,0,1.7449,9,1
45,20,0,33,1,1,2.5939,9,1
46,20,0,69,1,1,1.856,9,1
47,20,0,77,31,1,2.0232,9,1
48,20,0,37,7,1,1.9077,9,1
49,20,0,33,122,0,2.617,9,1
50,20,0,33,13,1,3.7035,9,1
51,20,0,25,122,0,3.0844,9,1
52,20,0,21,13,1,4.2915,9,1
53,20,0,21,58,0,1.8828,9,1
54,20,0,45,122,1,3.0939,9,1
55,20,0,29,58,1,1.7306,9,1
56,20,0,77,1,1,2.2503,9,1
57,20,0,29,7,1,4.1437,9,1
58,20,0,21,7,0,1.6164,9,1
59,20,0,37,58,0,2.811,9,1
60,20,0,25,1,1,2.0842,9,1
61,20,0,77,58,1,4.6832,9,1
62,20,0,69,58,1,1.824,9,1
63,20,0,23,13,0,1.9047,9,1
64,20,0,23,122,0,1.6185,9,1
65,20,0,21,1,0,1.0681,9,1
66,20,0,77,13,1,2.0656,9,1
67,20,0,27,1,1,1.9281,9,1
68,20,0,31,1,1,1.5534,9,1
69,20,0,57,1,1,1.4073,9,1
70,20,0,33,7,1,2.0849,9,1
71,20,0,27,31,0,3.4529,9,1
72,20,0,31,122,0,2.2271,9,1
73,20,0,45,58,1,5.8271,9,1
74,20,0,21,31,0,1.5443,9,1
75,20,0,23,7,0,1.7776,9,1
76,20,0,29,122,0,2.1184,9,1
77,20,0,41,1,1,2.6951,9,1
78,20,0,33,58,0,4.3873,9,1
79,20,0,25,58,0,1.7147,9,1
80,20,0,37,13,1,4.6789,9,1
81,20,0,69,7,1,1.7829,9,1
82,20,0,45,1,1,1.5106,9,1
83,20,0,21,122,0,1.5024,9,1
84,20,0,27,13,0,3.0026,9,1
85,20,0,29,13,0,3.8921,9,1
86,20,0,21,1,1,2.4193,9,1
87,20,0,61,1,1,4.487,9,1
88,20,0,51,58,1,4.3072,9,1
89,20,0,33,31,1,4.2179,9,1
90,20,0,23,31,0,2.054,9,1
91,20,0,31,31,1,4.2794,9,1
92,20,0,69,31,1,3.3774,9,1
93,20,0,69,13,1,1.4605,9,1
94,20,0,27,7,0,1.8876,9,1
95,20,0,51,122,1,2.4836,9,1
96,20,0,57,7,1,1.6214,9,1
1,20,0,61,31,1,2.8484,17,1
2,20,0,33,31,1,3.1509,17,1
3,20,0,77,122,1,3.2536,17,1
4,20,0,37,7,1,2.5076,17,1
5,20,0,51,122,1,5.3526,17,1
6,20,0,61,1,1,2.7248,17,1
7,20,0,57,7,1,3.1677,17,1
8,20,0,51,1,1,2.1525,17,1
9,20,0,51,31,1,3.3504,17,1
10,20,0,41,58,1,5.9759,17,1
11,20,0,37,122,0,2.2892,17,1
12,20,0,33,58,0,3.5111,17,1
13,20,0,27,1,1,2.8545,17,1
14,20,0,33,1,1,3.7321,17,1
15,20,0,69,1,1,1.9346,17,1
16,20,0,41,7,1,1.7231,17,1
17,20,0,21,13,0,3.6415,17,1
18,20,0,29,7,1,1.3101,17,1
19,20,0,21,1,1,3.2488,17,1
20,20,0,57,58,1,1.6165,17,1
21,20,0,23,13,0,4.251,17,1
22,20,0,21,7,0,2.2971,17,1
23,20,0,61,58,1,3.6252,17,1
24,20,0,51,58,1,2.0213,17,1
25,20,0,77,58,1,4.2563,17,1
26,20,0,69,13,1,3.4809,17,1
27,20,0,41,13,1,4.2563,17,1
28,20,0,45,1,1,1.7583,17,1
29,20,0,37,58,1,2.5757,17,1
30,20,0,29,1,1,1.709,17,1
31,20,0,21,122,0,4.1566,17,1
32,20,0,57,1,1,1.9137,17,1
33,20,0,23,31,0,2.4986,17,1
34,20,0,27,122,0,4.6054,17,1
35,20,0,23,1,1,7.2116,17,1
36,20,0,61,122,1,6.5034,17,1
37,20,0,77,1,1,1.7816,17,1
38,20,0,25,58,1,11.2854,17,1
39,20,0,69,122,1,1.8238,17,1
40,20,0,77,13,1,4.6977,17,1
41,20,0,45,122,1,5.464,17,1
42,20,0,45,31,1,1.7089,17,1
43,20,0,41,31,1,1.65,17,1
44,20,0,21,31,0,4.4585,17,1
45,20,0,69,31,1,1.8226,17,1
46,20,0,21,7,0,1.8848,17,1
47,20,0,21,122,0,2.0895,17,1
48,20,0,45,58,1,4.0203,17,1
49,20,0,29,31,1,1.4549,17,1
50,20,0,37,31,1,3.6429,17,1
51,20,0,29,58,1,1.9322,17,1
52,20,0,27,31,1,3.5858,17,1
53,20,0,29,122,0,4.9185,17,1
54,20,0,21,58,0,1.5506,17,1
55,20,0,69,7,1,1.4622,17,1
56,20,0,23,58,0,2.3512,17,1
57,20,0,51,7,1,1.444,17,1
58,20,0,31,122,0,6.1221,17,1
59,20,0,21,58,0,4.4593,17,1
60,20,0,21,1,1,2.4787,17,1
61,20,0,23,7,1,1.9378,17,1
62,20,0,21,13,0,2.2022,17,1
63,20,0,21,31,0,2.1141,17,1
64,20,0,31,58,1,2.2464,17,1
65,20,0,33,13,1,7.2793,17,1
66,20,0,45,7,1,2.5815,17,1
67,20,0,29,13,1,2.2086,17,1
68,20,0,31,13,1,2.7382,17,1
69,20,0,25,7,1,4.2061,17,1
70,20,0,37,13,1,1.2778,17,1
71,20,0,23,122,0,4.6674,17,1
72,20,0,31,7,1,2.6704,17,1
73,20,0,27,58,1,3.0481,17,1
74,20,0,25,1,1,1.6202,17,1
75,20,0,31,1,1,2.5483,17,1
76,20,0,25,122,0,3.3327,17,1
77,20,0,51,13,1,4.499,17,1
78,20,0,77,31,1,1.9717,17,1
79,20,0,31,31,1,1.7036,17,1
80,20,0,69,58,1,1.5057,17,1
81,20,0,57,31,1,1.5284,17,1
82,20,0,27,7,1,8.1674,17,1
83,20,0,27,13,1,2.2135,17,1
84,20,0,37,1,1,1.4191,17,1
85,20,0,33,122,1,2.8222,17,1
86,20,0,77,7,1,1.7979,17,1
87,20,0,41,122,1,3.2666,17,1
88,20,0,25,13,1,4.1802,17,1
89,20,0,57,122,1,1.8654,17,1
90,20,0,33,7,1,1.5628,17,1
91,20,0,61,7,1,1.7468,17,1
92,20,0,57,13,1,3.5349,17,1
93,20,0,45,13,1,1.3401,17,1
94,20,0,41,1,1,1.3322,17,1
95,20,0,61,13,1,1.6951,17,1
96,20,0,25,31,1,2.7951,17,1
1,20,0,29,31,1,2.3884,5,1
2,20,0,41,7,1,1.3162,5,1
3,20,0,31,1,1,3.7991,5,1
4,20,0,45,31,1,1.4348,5,1
5,20,0,25,1,1,2.1195,5,1
6,20,0,21,58,0,2.8901,5,1
7,20,0,57,31,1,1.6918,5,1
8,20,0,29,13,1,2.0576,5,1
9,20,0,69,122,1,5.1438,5,1
10,20,0,23,31,0,2.4074,5,1
11,20,0,57,7,1,1.9423,5,1
12,20,0,29,1,1,1.5541,5,1
13,20,0,41,31,1,2.3556,5,1
14,20,0,33,31,1,2.6693,5,1
15,20,0,23,13,0,4.5769,5,1
16,20,0,31,7,1,1.5333,5,1
17,20,0,57,13,1,0.9639,5,1
18,20,0,51,13,1,2.1746,5,1
19,20,0,25,58,0,4.3643,5,1
20,20,0,31,31,1,4.2428,5,1
21,20,0,37,7,1,1.723,5,1
22,20,0,29,58,0,2.873,5,1
23,20,0,21,7,0,1.9411,5,1
24,20,0,77,58,1,1.6583,5,1
25,20,0,27,122,0,2.36,5,1
26,20,0,77,13,1,1.7133,5,1
27,20,0,33,122,1,5.609,5,1
28,20,0,41,58,1,1.6945,5,1
29,20,0,41,1,1,1.0013,5,1
30,20,0,23,122,0,2.5351,5,1
31,20,0,69,58,1,4.5177,5,1
32,20,0,37,13,1,3.0546,5,1
33,20,0,61,58,1,2.8063,5,1
34,20,0,37,31,1,2.6982,5,1
35,20,0,77,1,1,0.9839,5,1
36,20,0,51,122,1,2.0317,5,1
37,20,0,33,13,1,2.8192,5,1
38,20,0,21,1,1,3.5872,5,1
39,20,0,21,1,1,1.7934,5,1
40,20,0,27,7,1,1.3255,5,1
41,20,0,23,7,0,6.2087,5,1
42,20,0,77,122,1,1.598,5,1
43,20,0,37,1,1,5.0447,5,1
44,20,0,61,1,1,2.0742,5,1
45,20,0,37,122,1,1.7113,5,1
46,20,0,31,58,1,3.5159,5,1
47,20,0,61,13,1,1.1587,5,1
48,20,0,77,31,1,3.4022,5,1
49,20,0,77,7,1,1.4602,5,1
50,20,0,29,122,0,5.2081,5,1
51,20,0,27,58,1,3.0053,5,1
52,20,0,45,122,1,3.0005,5,1
53,20,0,61,31,1,6.3943,5,1
54,20,0,41,13,1,1.991,5,1
55,20,0,21,122,0,2.3645,5,1
56,20,0,51,7,1,1.1315,5,1
57,20,0,69,31,1,0.9706,5,1
58,20,0,21,58,0,2.0569,5,1
59,20,0,33,7,1,2.3502,5,1
60,20,0,45,13,1,1.8241,5,1
61,20,0,25,7,1,2.9841,5,1
62,20,0,21,31,0,3.4392,5,1
63,20,0,51,58,1,3.0343,5,1
64,20,0,37,58,1,4.1703,5,1
65,20,0,61,7,1,1.1676,5,1
66,20,0,33,58,1,3.049,5,1
67,20,0,33,1,1,1.4296,5,1
68,20,0,57,58,1,1.7915,5,1
69,20,0,21,122,0,2.9474,5,1
70,20,0,27,1,1,3.5552,5,1
71,20,0,25,122,1,2.3939,5,1
72,20,0,21,7,0,1.261,5,1
73,20,0,21,13,0,6.7846,5,1
74,20,0,45,1,1,1.9185,5,1
75,20,0,57,1,1,1.8033,5,1
76,20,0,45,58,1,2.9394,5,1
77,20,0,23,1,1,2.6764,5,1
78,20,0,25,31,1,3.1898,5,1
79,20,0,31,122,1,5.3895,5,1
80,20,0,45,7,1,1.0883,5,1
81,20,0,21,31,0,2.0267,5,1
82,20,0,69,1,1,2.7801,5,1
83,20,0,25,13,1,1.912,5,1
84,20,0,29,7,1,4.3146,5,1
85,20,0,69,13,1,1.1975,5,1
86,20,0,57,122,1,1.0851,5,1
87,20,0,27,31,1,1.9192,5,1
88,20,0,21,13,0,1.9766,5,1
89,20,0,61,122,1,1.8478,5,1
